"variable","t","q025","q25","median","q75","q975","week_start"
"latent_infections",225,1317.37484621867,1559.39080304563,1742.76361859198,1949.00628407936,2439.22924829929,2019-04-21
"latent_infections",226,1311.07315208395,1570.46845793208,1751.82557665625,1947.51386159729,2426.7021476215,2019-04-28
"latent_infections",227,1306.38372344274,1572.13146594113,1746.08829317642,1941.9940343739,2385.33286576363,2019-05-05
"latent_infections",228,1328.19439885933,1567.75486469887,1721.49181259578,1915.26750297946,2313.89801965409,2019-05-12
"latent_infections",229,1325.02445695844,1543.14044630525,1691.62653828189,1867.2023145454,2238.5714769272,2019-05-19
"latent_infections",230,1321.93041465999,1510.86172068169,1653.10890720115,1819.85852879745,2175.40881047476,2019-05-26
"latent_infections",231,1303.98300242609,1479.48322340464,1607.23635903404,1760.74396842592,2086.75465847573,2019-06-02
"latent_infections",232,1265.81671632061,1439.19028326413,1562.6377028229,1700.24257104857,1988.64853311928,2019-06-09
"latent_infections",233,1239.75157422178,1405.32051898054,1510.4536467681,1622.02100061461,1888.7370561964,2019-06-16
"latent_infections",234,1209.51477762694,1358.24417448212,1449.13081595924,1548.64827873469,1783.66125724329,2019-06-23
"latent_infections",235,1157.96634465737,1301.30392252488,1390.4133778488,1465.57833228156,1683.74391438954,2019-06-30
"latent_infections",236,1102.70926209029,1238.58872787505,1320.92610122214,1393.68046255537,1600.4771280006,2019-07-07
"latent_infections",237,1048.57874747579,1179.03970330336,1246.51704106568,1320.41086654533,1496.89137482496,2019-07-14
"latent_infections",238,982.955782962347,1111.58202993488,1172.30505529863,1238.23347506859,1408.17911741737,2019-07-21
"latent_infections",239,913.630528898475,1039.64178856499,1098.94806029107,1164.00820785346,1309.35244712676,2019-07-28
"latent_infections",240,845.511328014132,970.438654351523,1023.80679594576,1086.85018813227,1221.88042415655,2019-08-04
"latent_infections",241,787.881904613483,895.648500067594,948.446788349268,1014.93713104257,1150.85804909735,2019-08-11
"latent_infections",242,731.195582952228,830.171770003214,879.820831712881,944.121350668267,1073.89824821665,2019-08-18
"latent_infections",243,669.61595232813,766.113174295773,818.306688661286,880.258277277377,1004.75904073317,2019-08-25
"latent_infections",244,612.809875963936,708.420500958682,760.156107802968,824.581151126763,945.274541178406,2019-09-01
"latent_infections",245,563.312748654594,654.609728437443,708.749452594217,774.160643582575,895.824233786881,2019-09-08
"latent_infections",246,523.000827022819,610.316838855347,664.711162812337,732.065490696061,850.22922356603,2019-09-15
"latent_infections",247,489.489744989398,579.340958144081,633.132078355151,697.033345273894,814.449487439717,2019-09-22
"latent_infections",248,461.280979913994,552.906503709833,606.070127084297,671.54269033492,788.865565917606,2019-09-29
"latent_infections",249,449.122133967259,536.408591088466,588.163500385522,653.086552223785,772.380347056622,2019-10-06
"latent_infections",250,440.082840030893,526.673431516209,581.677949406295,646.795078161776,776.012188020905,2019-10-13
"latent_infections",251,433.019951680953,529.991984336081,585.405719252763,654.975617051935,792.689447114043,2019-10-20
"latent_infections",252,443.032376401746,542.21078357032,596.823331978669,674.297443634566,823.166421498396,2019-10-27
"latent_infections",253,459.179067280617,564.720568403759,625.949992277918,704.445697374529,869.985191527564,2019-11-03
"latent_infections",254,480.601087298831,602.959553510377,671.113285528394,751.778366305291,937.106363347727,2019-11-10
"latent_infections",255,530.411372119306,661.72206771398,733.043532536357,814.343426247542,1021.56758208021,2019-11-17
"latent_infections",256,582.397562050192,735.257344905611,814.812065180814,907.956730356985,1134.71757939429,2019-11-24
"latent_infections",257,661.464991116821,832.745907250819,928.698793500127,1025.32021890037,1279.86773539634,2019-12-01
"latent_infections",258,763.404914101255,952.328087818042,1072.83957715275,1185.18635635311,1463.07815426306,2019-12-08
"latent_infections",259,888.537889457535,1117.60653784684,1243.16274564295,1383.61546661105,1721.02400704875,2019-12-15
"latent_infections",260,1051.74185794507,1318.06488769669,1463.92527057283,1634.71014841594,2049.6251338409,2019-12-22
