final_model_stratum,week_start,cases,population,incidence_100k
4_Sertao,2019-10-27,0,855144,0
4_Sertao,2019-11-03,0,855144,0
4_Sertao,2019-11-10,0,855144,0
4_Sertao,2019-11-17,0,855144,0
4_Sertao,2019-11-24,0,855144,0
4_Sertao,2019-12-01,0,855144,0
4_Sertao,2019-12-08,0,855144,0
4_Sertao,2019-12-15,0,855144,0
4_Sertao,2019-12-22,0,855144,0
4_Sertao,2019-12-29,0,855144,0
4_Sertao,2020-01-05,0,860421,0
4_Sertao,2020-01-12,1,860421,0.11622217495853773
4_Sertao,2020-01-19,1,860421,0.11622217495853773
4_Sertao,2020-01-26,0,860421,0
4_Sertao,2020-02-02,2,860421,0.23244434991707547
4_Sertao,2020-02-09,0,860421,0
4_Sertao,2020-02-16,1,860421,0.11622217495853773
4_Sertao,2020-02-23,0,860421,0
4_Sertao,2020-03-01,1,860421,0.11622217495853773
4_Sertao,2020-03-08,5,860421,0.5811108747926886
4_Sertao,2020-03-15,0,860421,0
4_Sertao,2020-03-22,0,860421,0
4_Sertao,2020-03-29,1,860421,0.11622217495853773
4_Sertao,2020-04-05,2,860421,0.23244434991707547
4_Sertao,2020-04-12,3,860421,0.3486665248756132
4_Sertao,2020-04-19,3,860421,0.3486665248756132
4_Sertao,2020-04-26,1,860421,0.11622217495853773
4_Sertao,2020-05-03,3,860421,0.3486665248756132
4_Sertao,2020-05-10,4,860421,0.46488869983415093
4_Sertao,2020-05-17,3,860421,0.3486665248756132
4_Sertao,2020-05-24,3,860421,0.3486665248756132
4_Sertao,2020-05-31,4,860421,0.46488869983415093
4_Sertao,2020-06-07,7,860421,0.8135552247097642
4_Sertao,2020-06-14,6,860421,0.6973330497512265
4_Sertao,2020-06-21,4,860421,0.46488869983415093
4_Sertao,2020-06-28,6,860421,0.6973330497512265
4_Sertao,2020-07-05,6,860421,0.6973330497512265
4_Sertao,2020-07-12,3,860421,0.3486665248756132
4_Sertao,2020-07-19,3,860421,0.3486665248756132
4_Sertao,2020-07-26,2,860421,0.23244434991707547
4_Sertao,2020-08-02,1,860421,0.11622217495853773
4_Sertao,2020-08-09,8,860421,0.9297773996683019
4_Sertao,2020-08-16,10,860421,1.1622217495853773
4_Sertao,2020-08-23,8,860421,0.9297773996683019
4_Sertao,2020-08-30,6,860421,0.6973330497512265
4_Sertao,2020-09-06,0,860421,0
4_Sertao,2020-09-13,1,860421,0.11622217495853773
4_Sertao,2020-09-20,3,860421,0.3486665248756132
4_Sertao,2020-09-27,0,860421,0
4_Sertao,2020-10-04,1,860421,0.11622217495853773
4_Sertao,2020-10-11,1,860421,0.11622217495853773
4_Sertao,2020-10-18,0,860421,0
4_Sertao,2020-10-25,0,860421,0
4_Sertao,2020-11-01,1,860421,0.11622217495853773
4_Sertao,2020-11-08,1,860421,0.11622217495853773
4_Sertao,2020-11-15,1,860421,0.11622217495853773
4_Sertao,2020-11-22,0,860421,0
4_Sertao,2020-11-29,0,860421,0
4_Sertao,2020-12-06,0,860421,0
4_Sertao,2020-12-13,0,860421,0
4_Sertao,2020-12-20,0,860421,0
4_Sertao,2020-12-27,0,860421,0
4_Sertao,2021-01-03,2,865576,0.2310600109060325
4_Sertao,2021-01-10,0,865576,0
4_Sertao,2021-01-17,0,865576,0
4_Sertao,2021-01-24,0,865576,0
4_Sertao,2021-01-31,0,865576,0
4_Sertao,2021-02-07,0,865576,0
4_Sertao,2021-02-14,1,865576,0.11553000545301625
4_Sertao,2021-02-21,1,865576,0.11553000545301625
4_Sertao,2021-02-28,1,865576,0.11553000545301625
4_Sertao,2021-03-07,2,865576,0.2310600109060325
4_Sertao,2021-03-14,1,865576,0.11553000545301625
4_Sertao,2021-03-21,0,865576,0
4_Sertao,2021-03-28,0,865576,0
4_Sertao,2021-04-04,2,865576,0.2310600109060325
4_Sertao,2021-04-11,4,865576,0.462120021812065
4_Sertao,2021-04-18,1,865576,0.11553000545301625
4_Sertao,2021-04-25,1,865576,0.11553000545301625
4_Sertao,2021-05-02,2,865576,0.2310600109060325
4_Sertao,2021-05-09,2,865576,0.2310600109060325
4_Sertao,2021-05-16,1,865576,0.11553000545301625
4_Sertao,2021-05-23,3,865576,0.3465900163590488
4_Sertao,2021-05-30,4,865576,0.462120021812065
4_Sertao,2021-06-06,0,865576,0
4_Sertao,2021-06-13,2,865576,0.2310600109060325
4_Sertao,2021-06-20,2,865576,0.2310600109060325
4_Sertao,2021-06-27,4,865576,0.462120021812065
4_Sertao,2021-07-04,4,865576,0.462120021812065
4_Sertao,2021-07-11,5,865576,0.5776500272650813
4_Sertao,2021-07-18,4,865576,0.462120021812065
4_Sertao,2021-07-25,2,865576,0.2310600109060325
4_Sertao,2021-08-01,2,865576,0.2310600109060325
4_Sertao,2021-08-08,1,865576,0.11553000545301625
4_Sertao,2021-08-15,0,865576,0
4_Sertao,2021-08-22,0,865576,0
4_Sertao,2021-08-29,0,865576,0
4_Sertao,2021-09-05,4,865576,0.462120021812065
4_Sertao,2021-09-12,0,865576,0
4_Sertao,2021-09-19,0,865576,0
4_Sertao,2021-09-26,2,865576,0.2310600109060325
4_Sertao,2021-10-03,2,865576,0.2310600109060325
4_Sertao,2021-10-10,1,865576,0.11553000545301625
4_Sertao,2021-10-17,1,865576,0.11553000545301625
4_Sertao,2021-10-24,1,865576,0.11553000545301625
4_Sertao,2021-10-31,1,865576,0.11553000545301625
4_Sertao,2021-11-07,0,865576,0
4_Sertao,2021-11-14,1,865576,0.11553000545301625
4_Sertao,2021-11-21,1,865576,0.11553000545301625
4_Sertao,2021-11-28,2,865576,0.2310600109060325
4_Sertao,2021-12-05,1,865576,0.11553000545301625
4_Sertao,2021-12-12,0,865576,0
4_Sertao,2021-12-19,0,865576,0
4_Sertao,2021-12-26,0,865576,0
4_Sertao,2022-01-02,1,837124,0.11945661574629327
4_Sertao,2022-01-09,2,837124,0.23891323149258653
4_Sertao,2022-01-16,0,837124,0
4_Sertao,2022-01-23,1,837124,0.11945661574629327
4_Sertao,2022-01-30,1,837124,0.11945661574629327
4_Sertao,2022-02-06,1,837124,0.11945661574629327
4_Sertao,2022-02-13,7,837124,0.8361963102240528
4_Sertao,2022-02-20,11,837124,1.314022773209226
4_Sertao,2022-02-27,6,837124,0.7167396944777595
4_Sertao,2022-03-06,19,837124,2.269675699179572
4_Sertao,2022-03-13,10,837124,1.1945661574629327
4_Sertao,2022-03-20,31,837124,3.703155088135091
4_Sertao,2022-03-27,24,837124,2.866958777911038
4_Sertao,2022-04-03,30,837124,3.5836984723887975
4_Sertao,2022-04-10,27,837124,3.225328625149918
4_Sertao,2022-04-17,49,837124,5.85337417156837
4_Sertao,2022-04-24,74,837124,8.839789565225702
4_Sertao,2022-05-01,65,837124,7.764680023509062
4_Sertao,2022-05-08,58,837124,6.92848371328501
4_Sertao,2022-05-15,60,837124,7.167396944777595
4_Sertao,2022-05-22,55,837124,6.57011386604613
4_Sertao,2022-05-29,57,837124,6.809027097538715
4_Sertao,2022-06-05,37,837124,4.419894782612851
4_Sertao,2022-06-12,24,837124,2.866958777911038
4_Sertao,2022-06-19,22,837124,2.628045546418452
4_Sertao,2022-06-26,23,837124,2.747502162164745
4_Sertao,2022-07-03,20,837124,2.3891323149258654
4_Sertao,2022-07-10,13,837124,1.5529360047018124
4_Sertao,2022-07-17,13,837124,1.5529360047018124
4_Sertao,2022-07-24,15,837124,1.7918492361943987
4_Sertao,2022-07-31,11,837124,1.314022773209226
4_Sertao,2022-08-07,16,837124,1.9113058519406922
4_Sertao,2022-08-14,10,837124,1.1945661574629327
4_Sertao,2022-08-21,5,837124,0.5972830787314664
4_Sertao,2022-08-28,5,837124,0.5972830787314664
4_Sertao,2022-09-04,2,837124,0.23891323149258653
4_Sertao,2022-09-11,2,837124,0.23891323149258653
4_Sertao,2022-09-18,1,837124,0.11945661574629327
4_Sertao,2022-09-25,2,837124,0.23891323149258653
4_Sertao,2022-10-02,0,837124,0
4_Sertao,2022-10-09,1,837124,0.11945661574629327
4_Sertao,2022-10-16,2,837124,0.23891323149258653
4_Sertao,2022-10-23,0,837124,0
4_Sertao,2022-10-30,0,837124,0
4_Sertao,2022-11-06,1,837124,0.11945661574629327
4_Sertao,2022-11-13,0,837124,0
4_Sertao,2022-11-20,0,837124,0
4_Sertao,2022-11-27,0,837124,0
4_Sertao,2022-12-04,0,837124,0
4_Sertao,2022-12-11,0,837124,0
4_Sertao,2022-12-18,0,837124,0
4_Sertao,2022-12-25,0,837124,0
4_Sertao,2023-01-01,2,857835,0.23314506869036586
4_Sertao,2023-01-08,0,857835,0
4_Sertao,2023-01-15,0,857835,0
4_Sertao,2023-01-22,2,857835,0.23314506869036586
4_Sertao,2023-01-29,0,857835,0
4_Sertao,2023-02-05,1,857835,0.11657253434518293
4_Sertao,2023-02-12,1,857835,0.11657253434518293
4_Sertao,2023-02-19,0,857835,0
4_Sertao,2023-02-26,0,857835,0
4_Sertao,2023-03-05,0,857835,0
4_Sertao,2023-03-12,2,857835,0.23314506869036586
4_Sertao,2023-03-19,2,857835,0.23314506869036586
4_Sertao,2023-03-26,3,857835,0.34971760303554883
4_Sertao,2023-04-02,1,857835,0.11657253434518293
4_Sertao,2023-04-09,4,857835,0.4662901373807317
4_Sertao,2023-04-16,2,857835,0.23314506869036586
4_Sertao,2023-04-23,1,857835,0.11657253434518293
4_Sertao,2023-04-30,3,857835,0.34971760303554883
4_Sertao,2023-05-07,3,857835,0.34971760303554883
4_Sertao,2023-05-14,1,857835,0.11657253434518293
4_Sertao,2023-05-21,1,857835,0.11657253434518293
4_Sertao,2023-05-28,0,857835,0
4_Sertao,2023-06-04,1,857835,0.11657253434518293
4_Sertao,2023-06-11,1,857835,0.11657253434518293
4_Sertao,2023-06-18,0,857835,0
4_Sertao,2023-06-25,1,857835,0.11657253434518293
4_Sertao,2023-07-02,1,857835,0.11657253434518293
4_Sertao,2023-07-09,0,857835,0
4_Sertao,2023-07-16,1,857835,0.11657253434518293
4_Sertao,2023-07-23,1,857835,0.11657253434518293
4_Sertao,2023-07-30,2,857835,0.23314506869036586
4_Sertao,2023-08-06,0,857835,0
4_Sertao,2023-08-13,1,857835,0.11657253434518293
4_Sertao,2023-08-20,0,857835,0
4_Sertao,2023-08-27,0,857835,0
4_Sertao,2023-09-03,0,857835,0
4_Sertao,2023-09-10,0,857835,0
4_Sertao,2023-09-17,3,857835,0.34971760303554883
4_Sertao,2023-09-24,1,857835,0.11657253434518293
4_Sertao,2023-10-01,1,857835,0.11657253434518293
4_Sertao,2023-10-08,0,857835,0
4_Sertao,2023-10-15,1,857835,0.11657253434518293
4_Sertao,2023-10-22,1,857835,0.11657253434518293
4_Sertao,2023-10-29,0,857835,0
4_Sertao,2023-11-05,0,857835,0
4_Sertao,2023-11-12,0,857835,0
4_Sertao,2023-11-19,0,857835,0
4_Sertao,2023-11-26,0,857835,0
4_Sertao,2023-12-03,1,857835,0.11657253434518293
4_Sertao,2023-12-10,0,857835,0
4_Sertao,2023-12-17,0,857835,0
4_Sertao,2023-12-24,0,857835,0
4_Sertao,2023-12-31,2,857835,0.23314506869036586
4_Sertao,2024-01-07,0,878547,0
4_Sertao,2024-01-14,1,878547,0.1138243030822483
4_Sertao,2024-01-21,0,878547,0
4_Sertao,2024-01-28,2,878547,0.2276486061644966
4_Sertao,2024-02-04,0,878547,0
4_Sertao,2024-02-11,2,878547,0.2276486061644966
4_Sertao,2024-02-18,3,878547,0.34147290924674495
4_Sertao,2024-02-25,1,878547,0.1138243030822483
4_Sertao,2024-03-03,2,878547,0.2276486061644966
4_Sertao,2024-03-10,1,878547,0.1138243030822483
4_Sertao,2024-03-17,3,878547,0.34147290924674495
4_Sertao,2024-03-24,4,878547,0.4552972123289932
4_Sertao,2024-03-31,1,878547,0.1138243030822483
4_Sertao,2024-04-07,2,878547,0.2276486061644966
4_Sertao,2024-04-14,4,878547,0.4552972123289932
4_Sertao,2024-04-21,1,878547,0.1138243030822483
4_Sertao,2024-04-28,0,878547,0
4_Sertao,2024-05-05,2,878547,0.2276486061644966
4_Sertao,2024-05-12,1,878547,0.1138243030822483
4_Sertao,2024-05-19,2,878547,0.2276486061644966
4_Sertao,2024-05-26,4,878547,0.4552972123289932
4_Sertao,2024-06-02,0,878547,0
4_Sertao,2024-06-09,0,878547,0
4_Sertao,2024-06-16,1,878547,0.1138243030822483
4_Sertao,2024-06-23,0,878547,0
4_Sertao,2024-06-30,3,878547,0.34147290924674495
4_Sertao,2024-07-07,1,878547,0.1138243030822483
4_Sertao,2024-07-14,3,878547,0.34147290924674495
4_Sertao,2024-07-21,1,878547,0.1138243030822483
4_Sertao,2024-07-28,1,878547,0.1138243030822483
4_Sertao,2024-08-04,2,878547,0.2276486061644966
4_Sertao,2024-08-11,1,878547,0.1138243030822483
4_Sertao,2024-08-18,2,878547,0.2276486061644966
4_Sertao,2024-08-25,0,878547,0
4_Sertao,2024-09-01,0,878547,0
4_Sertao,2024-09-08,0,878547,0
4_Sertao,2024-09-15,0,878547,0
4_Sertao,2024-09-22,0,878547,0
4_Sertao,2024-09-29,0,878547,0
4_Sertao,2024-10-06,0,878547,0
4_Sertao,2024-10-13,0,878547,0
4_Sertao,2024-10-20,0,878547,0
4_Sertao,2024-10-27,0,878547,0
4_Sertao,2024-11-03,0,878547,0
4_Sertao,2024-11-10,0,878547,0
4_Sertao,2024-11-17,0,878547,0
4_Sertao,2024-11-24,0,878547,0
4_Sertao,2024-12-01,0,878547,0
4_Sertao,2024-12-08,1,878547,0.1138243030822483
4_Sertao,2024-12-15,1,878547,0.1138243030822483
4_Sertao,2024-12-22,1,878547,0.1138243030822483
4_Sertao,2024-12-29,0,878547,0
4_Sertao,2025-01-05,0,881487,0
4_Sertao,2025-01-12,0,881487,0
4_Sertao,2025-01-19,0,881487,0
4_Sertao,2025-01-26,0,881487,0
4_Sertao,2025-02-02,1,881487,0.11344466793044027
4_Sertao,2025-02-09,0,881487,0
4_Sertao,2025-02-16,0,881487,0
4_Sertao,2025-02-23,0,881487,0
4_Sertao,2025-03-02,2,881487,0.22688933586088053
4_Sertao,2025-03-09,1,881487,0.11344466793044027
4_Sertao,2025-03-16,0,881487,0
4_Sertao,2025-03-23,2,881487,0.22688933586088053
4_Sertao,2025-03-30,3,881487,0.34033400379132084
4_Sertao,2025-04-06,0,881487,0
4_Sertao,2025-04-13,0,881487,0
4_Sertao,2025-04-20,0,881487,0
4_Sertao,2025-04-27,0,881487,0
4_Sertao,2025-05-04,0,881487,0
4_Sertao,2025-05-11,0,881487,0
4_Sertao,2025-05-18,1,881487,0.11344466793044027
4_Sertao,2025-05-25,0,881487,0
4_Sertao,2025-06-01,0,881487,0
4_Sertao,2025-06-08,0,881487,0
4_Sertao,2025-06-15,0,881487,0
4_Sertao,2025-06-22,0,881487,0
4_Sertao,2025-06-29,1,881487,0.11344466793044027
4_Sertao,2025-07-06,0,881487,0
4_Sertao,2025-07-13,0,881487,0
4_Sertao,2025-07-20,1,881487,0.11344466793044027
4_Sertao,2025-07-27,0,881487,0
4_Sertao,2025-08-03,1,881487,0.11344466793044027
4_Sertao,2025-08-10,0,881487,0
4_Sertao,2025-08-17,1,881487,0.11344466793044027
4_Sertao,2025-08-24,0,881487,0
4_Sertao,2025-08-31,0,881487,0
4_Sertao,2025-09-07,0,881487,0
4_Sertao,2025-09-14,0,881487,0
4_Sertao,2025-09-21,1,881487,0.11344466793044027
4_Sertao,2025-09-28,0,881487,0
4_Sertao,2025-10-05,0,881487,0
4_Sertao,2025-10-12,1,881487,0.11344466793044027
4_Sertao,2025-10-19,1,881487,0.11344466793044027
4_Sertao,2025-10-26,1,881487,0.11344466793044027
4_Sertao,2025-11-02,1,881487,0.11344466793044027
4_Sertao,2025-11-09,0,881487,0
4_Sertao,2025-11-16,1,881487,0.11344466793044027
4_Sertao,2025-11-23,1,881487,0.11344466793044027
4_Sertao,2025-11-30,0,881487,0
4_Sertao,2025-12-07,0,881487,0
4_Sertao,2025-12-14,0,881487,0
4_Sertao,2025-12-21,0,881487,0
5_Vale_Sao_Francisco_Araripe,2015-01-04,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-01-11,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-01-18,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-01-25,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-02-01,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-02-08,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-02-15,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-02-22,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-03-01,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-03-08,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-03-15,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-03-22,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-03-29,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-04-05,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-04-12,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-04-19,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-04-26,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-05-03,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-05-10,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-05-17,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-05-24,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-05-31,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-06-07,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-06-14,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-06-21,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-06-28,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-07-05,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-07-12,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-07-19,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-07-26,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-08-02,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-08-09,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-08-16,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-08-23,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-08-30,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-09-06,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-09-13,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-09-20,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-09-27,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-10-04,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-10-11,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-10-18,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-10-25,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-11-01,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-11-08,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-11-15,1,976487,0.102407917360907
5_Vale_Sao_Francisco_Araripe,2015-11-22,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-11-29,1,976487,0.102407917360907
5_Vale_Sao_Francisco_Araripe,2015-12-06,0,976487,0
5_Vale_Sao_Francisco_Araripe,2015-12-13,3,976487,0.307223752082721
5_Vale_Sao_Francisco_Araripe,2015-12-20,3,976487,0.307223752082721
5_Vale_Sao_Francisco_Araripe,2015-12-27,4,976487,0.409631669443628
5_Vale_Sao_Francisco_Araripe,2016-01-03,4,986592,0.40543608705523665
5_Vale_Sao_Francisco_Araripe,2016-01-10,6,986592,0.608154130582855
5_Vale_Sao_Francisco_Araripe,2016-01-17,7,986592,0.7095131523466641
5_Vale_Sao_Francisco_Araripe,2016-01-24,8,986592,0.8108721741104733
5_Vale_Sao_Francisco_Araripe,2016-01-31,19,986592,1.9258214135123741
5_Vale_Sao_Francisco_Araripe,2016-02-07,36,986592,3.64892478349713
5_Vale_Sao_Francisco_Araripe,2016-02-14,79,986592,8.007362719340923
5_Vale_Sao_Francisco_Araripe,2016-02-21,122,986592,12.365800655184715
5_Vale_Sao_Francisco_Araripe,2016-02-28,123,986592,12.467159676948526
5_Vale_Sao_Francisco_Araripe,2016-03-06,130,986592,13.176672829295189
5_Vale_Sao_Francisco_Araripe,2016-03-13,75,986592,7.601926632285687
5_Vale_Sao_Francisco_Araripe,2016-03-20,41,986592,4.155719892316175
5_Vale_Sao_Francisco_Araripe,2016-03-27,40,986592,4.054360870552366
5_Vale_Sao_Francisco_Araripe,2016-04-03,38,986592,3.8516428270247483
5_Vale_Sao_Francisco_Araripe,2016-04-10,13,986592,1.317667282929519
5_Vale_Sao_Francisco_Araripe,2016-04-17,11,986592,1.1149492394019007
5_Vale_Sao_Francisco_Araripe,2016-04-24,9,986592,0.9122311958742825
5_Vale_Sao_Francisco_Araripe,2016-05-01,5,986592,0.5067951088190458
5_Vale_Sao_Francisco_Araripe,2016-05-08,4,986592,0.40543608705523665
5_Vale_Sao_Francisco_Araripe,2016-05-15,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-05-22,3,986592,0.3040770652914275
5_Vale_Sao_Francisco_Araripe,2016-05-29,2,986592,0.20271804352761832
5_Vale_Sao_Francisco_Araripe,2016-06-05,3,986592,0.3040770652914275
5_Vale_Sao_Francisco_Araripe,2016-06-12,1,986592,0.10135902176380916
5_Vale_Sao_Francisco_Araripe,2016-06-19,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-06-26,1,986592,0.10135902176380916
5_Vale_Sao_Francisco_Araripe,2016-07-03,3,986592,0.3040770652914275
5_Vale_Sao_Francisco_Araripe,2016-07-10,1,986592,0.10135902176380916
5_Vale_Sao_Francisco_Araripe,2016-07-17,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-07-24,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-07-31,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-08-07,1,986592,0.10135902176380916
5_Vale_Sao_Francisco_Araripe,2016-08-14,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-08-21,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-08-28,1,986592,0.10135902176380916
5_Vale_Sao_Francisco_Araripe,2016-09-04,1,986592,0.10135902176380916
5_Vale_Sao_Francisco_Araripe,2016-09-11,1,986592,0.10135902176380916
5_Vale_Sao_Francisco_Araripe,2016-09-18,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-09-25,1,986592,0.10135902176380916
5_Vale_Sao_Francisco_Araripe,2016-10-02,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-10-09,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-10-16,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-10-23,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-10-30,1,986592,0.10135902176380916
5_Vale_Sao_Francisco_Araripe,2016-11-06,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-11-13,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-11-20,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-11-27,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-12-04,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-12-11,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-12-18,0,986592,0
5_Vale_Sao_Francisco_Araripe,2016-12-25,3,986592,0.3040770652914275
5_Vale_Sao_Francisco_Araripe,2017-01-01,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-01-08,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-01-15,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-01-22,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-01-29,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-02-05,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-02-12,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-02-19,2,996349,0.20073287572928764
5_Vale_Sao_Francisco_Araripe,2017-02-26,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-03-05,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-03-12,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-03-19,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-03-26,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-04-02,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-04-09,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-04-16,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-04-23,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-04-30,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-05-07,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-05-14,2,996349,0.20073287572928764
5_Vale_Sao_Francisco_Araripe,2017-05-21,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-05-28,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-06-04,2,996349,0.20073287572928764
5_Vale_Sao_Francisco_Araripe,2017-06-11,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-06-18,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-06-25,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-07-02,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-07-09,2,996349,0.20073287572928764
5_Vale_Sao_Francisco_Araripe,2017-07-16,5,996349,0.501832189323219
5_Vale_Sao_Francisco_Araripe,2017-07-23,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-07-30,2,996349,0.20073287572928764
5_Vale_Sao_Francisco_Araripe,2017-08-06,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-08-13,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-08-20,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-08-27,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-09-03,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-09-10,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-09-17,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-09-24,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-10-01,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-10-08,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-10-15,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-10-22,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-10-29,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-11-05,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-11-12,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-11-19,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-11-26,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-12-03,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-12-10,0,996349,0
5_Vale_Sao_Francisco_Araripe,2017-12-17,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-12-24,1,996349,0.10036643786464382
5_Vale_Sao_Francisco_Araripe,2017-12-31,0,996349,0
5_Vale_Sao_Francisco_Araripe,2018-01-07,1,998592,0.1001409985259245
5_Vale_Sao_Francisco_Araripe,2018-01-14,0,998592,0
5_Vale_Sao_Francisco_Araripe,2018-01-21,0,998592,0
5_Vale_Sao_Francisco_Araripe,2018-01-28,0,998592,0
5_Vale_Sao_Francisco_Araripe,2018-02-04,4,998592,0.400563994103698
